Id,OwnerUserId,CreationDate,ParentId,Score,Body
20222,1412,2008-08-21T15:22:20Z,20063,2,"<p>I prefer optparse to getopt. It's very declarative: you tell it the names of the options and the effects they should have (e.g., setting a boolean field), and it hands you back a dictionary populated according to your specifications.</p>

<p><a href=""http://docs.python.org/lib/module-optparse.html"" rel=""nofollow"">http://docs.python.org/lib/module-optparse.html</a></p>
"
20843,459,2008-08-21T19:13:46Z,20794,3,"<p>Can I mention testing for hardlinks without python? /bin/test has the FILE1 -ef FILE2 condition that is true when files share an inode.</p>

<p>Therefore, something like <code>find . -type f -exec test \{} -ef /path/to/file \; -print</code> works for hard link testing to a specific file.</p>

<p>Which brings me to reading <code>man test</code> and the mentions of <code>-L</code> and <code>-h</code> which both work on one file and return true if that file is a symbolic link, however that doesn't tell you if the target is missing.</p>

<p>I did find that <code>head -0 FILE1</code> would return an exit code of <code>0</code> if the file can be opened and a <code>1</code> if it cannot, which in the case of a symbolic link to a regular file works as a test for whether it's target can be read.</p>
"
20845,430,2008-08-21T19:14:01Z,20794,1,"<p>I'm not a python guy but it looks like os.readlink()?  The logic I would use in perl is to use readlink() to find the target and the use stat() to test to see if the target exists.</p>

<p>Edit: I banged out some perl that demos readlink.  I believe perl's stat and readlink and python's os.stat() and os.readlink()are both wrappers for the system calls, so this should translate reasonable well as proof of concept code:</p>

<pre><code>wembley 0 /home/jj33/swap &gt; cat p
my $f = shift;

while (my $l = readlink($f)) {
  print ""$f -&gt; $l\n"";
  $f = $l;
}

if (!-e $f) {
  print ""$f doesn't exist\n"";
}
wembley 0 /home/jj33/swap &gt; ls -l | grep ^l
lrwxrwxrwx    1 jj33  users          17 Aug 21 14:30 link -&gt; non-existant-file
lrwxrwxrwx    1 root     users          31 Oct 10  2007 mm -&gt; ../systems/mm/20071009-rewrite//
lrwxrwxrwx    1 jj33  users           2 Aug 21 14:34 mmm -&gt; mm/
wembley 0 /home/jj33/swap &gt; perl p mm
mm -&gt; ../systems/mm/20071009-rewrite/
wembley 0 /home/jj33/swap &gt; perl p mmm
mmm -&gt; mm
mm -&gt; ../systems/mm/20071009-rewrite/
wembley 0 /home/jj33/swap &gt; perl p link
link -&gt; non-existant-file
non-existant-file doesn't exist
wembley 0 /home/jj33/swap &gt;
</code></pre>
"
20848,893,2008-08-21T19:15:33Z,20794,11,"<p><a href=""https://docs.python.org/2/library/os.html#os.lstat"" rel=""nofollow"">os.lstat()</a> may be helpful. If lstat() succeeds and stat() fails, then it's probably a broken link.</p>
"
20859,2147,2008-08-21T19:19:24Z,20794,2,"<p><a href=""http://docs.python.org/lib/module-os.path.html"" rel=""nofollow"">os.path</a></p>

<p>You may try using realpath() to get what the symlink points to, then trying to determine if it's a valid file using is file.</p>

<p>(I'm not able to try that out at the moment, so you'll have to play around with it and see what you get)</p>
"
20983,2168,2008-08-21T19:57:36Z,20927,5,"<p>You would also need to then save the message.  Then it that should work.</p>
"
21221,2363,2008-08-21T21:24:10Z,4942,6,"<p>The best sell of Python I've ever seen was by a manager in our group who had a young daughter.  He used a quote attributed to Einstein:</p>

<blockquote>
  <p>If you can't explain something to a six-year-old, you really don't understand it yourself.</p>
</blockquote>

<p>The next few slides of his presentation demonstrated how he was able to teach his young daughter some basic Python in less than 30 minutes, with examples of the code she wrote and an explanation of what it did.</p>

<p>He ended the presentation with a picture of his daughter and her quote ""Programming is fun!""</p>

<p>I would focus on Python's user friendliness and wealth of libraries and frameworks.  There are also a lot of little libraries that you might not get in other languages, and would have to write yourself (i.e. <a href=""http://blog.programmerslog.com/?p=124"">How a C++ developer writes Python</a>).</p>

<p>Good luck!</p>
"
21302,792,2008-08-21T22:02:01Z,19030,2,"<blockquote>
  <p>I want to add a rule that checks for
  the presence of a folder.jpg file in
  each directory, but to add this would
  make the code substantially more messy
  in it's current state..</p>
</blockquote>

<p>This doesn't look bad.  In fact your current code does it very nicely, and Sven mentioned a good way to do it as well:</p>

<ol>
<li>Get a list of all the files</li>
<li>Check for ""required"" files</li>
</ol>

<p>You would just have have add to your dictionary a list of required files:</p>

<pre><code>checker = {
  ...
  'required': ['file', 'list', 'for_required']
}
</code></pre>

<p>As far as there being a better/extensible way to do this?  I am not exactly sure.  I could only really think of a way to possibly drop the ""multiple"" regular expressions and build off of Sven's idea for using a delimiter.  So my strategy would be defining a dictionary as follows (and I'm sorry I don't know Python syntax and I'm a tad to lazy to look it up but it should make sense.  The /regex/ is shorthand for a regex):</p>

<pre><code>check_dict = {
  'delim'    : /\-/,
  'parts'    : [ 'Show Name', 'Episode Name', 'Episode Number' ],
  'patterns' : [/valid name/, /valid episode name/, /valid number/ ],
  'required' : ['list', 'of', 'files'],
  'ignored'  : ['.*', 'hidden.txt'],
  'start_dir': '/path/to/dir/to/test/'
}
</code></pre>

<ol>
<li>Split the filename based on the delimiter.</li>
<li>Check each of the parts.</li>
</ol>

<p>Because its an ordered list you can determine what parts are missing and if a section doesn't match any pattern it is malformed.  Here the <code>parts</code> and <code>patterns</code> have a 1 to 1 ratio.  Two arrays instead of a dictionary enforces the order.</p>

<p>Ignored and required files can be listed.  The <code>.</code> and <code>..</code> files should probably be ignored automatically.  The user should be allowed to input ""globs"" which can be shell expanded.  I'm thinking here of <code>svn:ignore</code> properties, but globbing is natural for listing files.</p>

<p>Here <code>start_dir</code> would be default to the current directory but if you wanted a single file to run automated testing of a bunch of directories this would be useful.</p>

<p>The real loose end here is the path template and along the same lines what path is required for ""valid files"".  I really couldn't come up with a solid idea without writing one large regular expression and taking groups from it... to build a template.  It felt a lot like writing a TextMate language grammar.  But that starts to stray on the ease of use.  The real problem was that the path template was not composed of <code>parts</code>, which makes sense but adds complexity.</p>

<p>Is this strategy in tune with what you were thinking of?</p>
"
21468,446497,2008-08-21T23:54:52Z,21454,75,"<p>From the <a href=""https://docs.djangoproject.com/en/dev/ref/models/fields/#django.db.models.Field.choices"" rel=""nofollow"">Django documentation</a>:</p>

<pre><code>MAYBECHOICE = (
    ('y', 'Yes'),
    ('n', 'No'),
    ('u', 'Unknown'),
)
</code></pre>

<p>And you define a charfield in your model :</p>

<pre><code>married = models.CharField(max_length=1, choices=MAYBECHOICE)
</code></pre>

<p>You can do the same with integer fields if you don't like to have letters
in your db.</p>

<p>In that case, rewrite your choices:</p>

<pre><code>MAYBECHOICE = (
    (0, 'Yes'),
    (1, 'No'),
    (2, 'Unknown'),
)
</code></pre>
"
21937,2257,2008-08-22T07:40:12Z,21934,8,"<p>I think the article ""<a href=""http://www.ibm.com/developerworks/java/library/j-jtp10283/"">Java theory and practice: A brief history of garbage collection</a>"" from IBM should help explain some of the questions you have.</p>
"
21964,2260,2008-08-22T09:10:06Z,21934,40,"<p>There are drawbacks of using reference counting. One of the most mentioned is circular references: Suppose A references B, B references C and C references B. If A were to drop its reference to B, both B and C will still have a reference count of 1 and won't be deleted with traditional reference counting. CPython (reference counting is not part of python itself, but part of the C implementation thereof) catches circular references with a separate garbage collection routine that it runs periodically...</p>

<p>Another drawback: Reference counting can make execution slower. Each time an object is referenced and dereferenced, the interpreter/VM must check to see if the count has gone down to 0 (and then deallocate if it did). Garbage Collection does not need to do this.</p>

<p>Also, Garbage Collection can be done in a separate thread (though it can be a bit tricky). On machines with lots of RAM and for processes that use memory only slowly, you might not want to be doing GC at all! Reference counting would be a bit of a drawback there in terms of performance...</p>
"
21973,1421,2008-08-22T09:21:55Z,21961,1,"<pre><code>mktime(...)
    mktime(tuple) -&gt; floating point number

    Convert a time tuple in local time to seconds since the Epoch.
</code></pre>

<p>local time... fancy that.</p>

<p>The time tuple:</p>

<pre><code>The other representation is a tuple of 9 integers giving local time.
The tuple items are:
  year (four digits, e.g. 1998)
  month (1-12)
  day (1-31)
  hours (0-23)
  minutes (0-59)
  seconds (0-59)
  weekday (0-6, Monday is 0)
  Julian day (day in the year, 1-366)
  DST (Daylight Savings Time) flag (-1, 0 or 1)
If the DST flag is 0, the time is given in the regular time zone;
if it is 1, the time is given in the DST time zone;
if it is -1, mktime() should guess based on the date and time.
</code></pre>

<p>Incidentally, we seem to be 6 hours apart:</p>

<pre><code>&gt;&gt;&gt; time.mktime((2009, 1, 31, 0, 0, 0, 5, 31, -1))
1233356400.0
&gt;&gt;&gt; (1233378000.0 - 1233356400)/(60*60)
6.0
</code></pre>
"
